1,三十三の死,NDC 913,1998/8/11,12
2,日常生活の美学－モダニズムと『いき』,NDC 701,2000/1/20,100
3,あいびき,NDC 983,1998/7/28,5
4,あいびき,NDC 983,1998/7/28,6
5,エア,NDC 913,1999/5/8,7
6,赤蛙,NDC 913,1998/8/26,8
7,赤毛連盟,NDC K933,1999/4/10,10
8,赤毛連盟,NDC K933,1999/4/10,9
9,暁と夕の詩,NDC 911,1997/9/11,11
10,秋は淋しい,NDC 913,1999/9/5,12
11,秋の瞳,NDC 911,1998/5/1,13
12,悪魔の舌,NDC 913,1999/1/23,14
13,十本の針,NDC 917,1999/5/15,879
14,あばばばば,NDC 913,1999/1/16,879
15,アグニの神,NDC K913,1998/12/11,879
16,秋,NDC 913,1998/5/20,879
17,あの頃の自分の事,NDC 914,1998/6/22,879
18,闇中問答,NDC 913 914,1998/3/24,879
19,或阿呆の一生,NDC 913,1998/4/23,879
20,或旧友へ送る手記,NDC 916,1998/4/20,879
21,浅草公園,NDC 912,1999/2/1,879
22,羅生門の後に,NDC 914,1998/12/28,879
23,芭蕉雑記,NDC 911,1999/1/14,879
24,尾生の信,NDC 913,1998/12/8,879
25,文学好きの家庭から,NDC 914,1999/1/12,879
26,文芸的な、余りに文芸的な,NDC 914,1999/2/2,879
27,文章,NDC 913,1999/1/8,879
28,舞踏会,NDC 913,1998/3/24,879
29,カルメン,NDC 913,1999/1/27,879
30,父,NDC 914,1998/11/11,879
31,偸盗,NDC 913,1998/10/4,879
32,大導寺信輔の半生,NDC 913,1998/10/11,879
33,第四の夫から,NDC 913,1999/1/5,879
34,伝吉の敵打ち,NDC 913,1999/1/8,879
35,英雄の器,NDC 913,1998/12/7,879
36,玄鶴山房,NDC 913,1998/10/14,879
37,戯作三昧,NDC 913,1999/1/16,879
38,戯作三昧,NDC 913,2000/4/15,879
39,疑惑,NDC 913,1998/12/8,879
40,歯車,NDC 913,1998/4/27,879
41,母,NDC 913,1999/3/1,879
42,鼻,NDC 913,1997/11/4,879
43,手巾,NDC 913,1998/9/14,879
44,春の心臓,NDC 933,1998/11/30,879
45,春の心臓,NDC 933,1998/11/30,1085
46,春,NDC 913,1999/1/5,879
47,春の夜,NDC 913,1999/2/1,879
48,雛,NDC 913,1998/11/7,879
49,本所両国,NDC 914,1999/8/23,879
50,奉教人の死,NDC 913,1998/6/14,879
51,報恩記,NDC 913,1998/12/19,879
52,文放古,NDC 913,1999/1/8,879
53,不思議な島,NDC 913,1999/1/10,879
54,冬,NDC 913,1999/3/1,879
55,ひょっとこ,NDC 913,1998/11/11,879
56,芋粥,NDC 913,1999/5/29,879
57,犬と笛,NDC K913,1998/12/7,879
58,一夕話,NDC 913,1999/1/10,879
59,糸女覚え書,NDC 913,1999/1/16,879
60,邪宗門,NDC 913,1998/12/7,879
61,地獄変,NDC 913,1998/12/2,879
62,地獄変,NDC 913,1999/11/2,879
63,十円札,NDC 913,1999/1/5,879
64,じゅりあの・吉助,NDC 913,1998/12/28,879
65,影,NDC 913,1999/3/1,879
66,貝殻,NDC 914 917,1999/1/27,879
67,開化の殺人,NDC 913,1998/7/6,879
68,開化の良人,NDC 913,1998/12/23,879
69,神神の微笑,NDC 913,1998/12/19,879
70,河童,NDC 913,1999/1/24,879
71,彼,NDC 913,1999/3/1,879
72,彼　第二,NDC 913,1999/3/1,879
73,枯野抄,NDC 913,1998/6/4,879
74,或敵打の話,NDC 913,1999/1/12,879
75,片恋,NDC 913,1998/12/7,879
76,袈裟と盛遠,NDC 913,1998/12/23,879
77,奇遇,NDC 913,1998/12/19,879
78,奇怪な再会,NDC 913,1998/12/19,879
79,金将軍,NDC 913,1999/1/8,879
80,きりしとほろ上人伝,NDC 913,1998/6/22,879
81,煙管,NDC 913,1998/11/11,879
82,木曽義仲論,NDC 914,1999/1/30,879
83,古千屋,NDC 913,1999/2/3,879
84,孤独地獄,NDC 913,1998/3/16,879
85,子供の病気,NDC 914,1999/1/5,879
86,黒衣聖母,NDC 913,1998/12/28,879
87,二人小町,NDC 912,1999/1/10,879
88,湖南の扇,NDC 913,1998/10/20,879
89,黄粱夢,NDC 913,1997/11/10,879
90,校正後に,NDC 914,1999/1/12,879
91,好色,NDC 913,1999/1/19,879
92,首が落ちた話,NDC 913,1998/12/23,879
93,蜘蛛の糸,NDC K913,1997/11/10,879
94,「鏡花全集」目録開口,NDC 914,1999/5/26,879
95,LOS CAPRICHOS,NDC 913,1999/1/26,879
96,魔術,NDC K913,1998/12/8,879
97,松江印象記,NDC 915,1999/1/11,879
98,Mensura Zoili,NDC 913,1998/11/11,879
99,蜜柑,NDC 913,1998/3/16,879
100,水の三日,NDC 914,1999/1/11,879
101,桃太郎,NDC 913,1999/1/8,879
102,毛利先生,NDC 913,1998/12/7,879
103,貉,NDC 913,1998/11/7,879
104,妙な話,NDC 913,1998/12/19,879
105,長崎小品,NDC 912 913,1999/1/26,879
106,南京の基督,NDC 913,1998/11/13,879
107,葱,NDC 913,1998/12/8,879
108,年末の一日,NDC 913 914,1998/10/6,879
109,鼠小僧次郎吉,NDC 913,1999/1/17,879
110,尼提,NDC 913,1999/2/1,879
111,日光小品,NDC 914 915,1999/1/11,879
112,庭,NDC 913,1999/3/1,879
113,野呂松人形,NDC 914,1998/11/11,879
114,沼地,NDC 914,1998/12/28,879
115,女体,NDC 913,1998/12/28,879
116,尾形了斎覚え書,NDC 913,1998/10/5,879
117,おぎん,NDC 913,1999/1/5,879
118,往生絵巻,NDC 913,1998/12/28,879
119,老いたる素戔嗚尊,NDC 913,1999/1/17,879
120,お時儀,NDC 913,1998/12/28,879
121,女,NDC 913,1998/12/28,879
122,温泉だより,NDC 913,1999/1/17,879
123,或日の大石内蔵助,NDC 913,1997/11/17,879
124,大川の水,NDC 914,1999/1/11,879
125,お律と子等と,NDC 913,1998/12/19,879
126,おしの,NDC 913,1999/1/5,879
127,お富の貞操,NDC 913,1999/1/19,879
128,羅生門,NDC 913,1997/10/29,879
129,羅生門,NDC 913,1999/6/9,879
130,或恋愛小説,NDC 913,1999/1/8,879
131,六の宮の姫君,NDC 913,1998/12/2,879
132,老年,NDC 913,1998/2/21,879
133,路上,NDC 913,1999/3/1,879
134,るしへる,NDC 913,1998/12/7,879
135,竜,NDC 913,1998/12/8,879
136,道祖問答,NDC 913,1998/11/11,879
137,西郷隆盛,NDC 913,1998/12/23,879
138,寒さ,NDC 913,1999/1/5,879
139,三右衛門の罪,NDC 913,1999/1/10,879
140,猿,NDC 913,1998/11/26,879
141,猿蟹合戦,NDC 914,1998/12/28,879
142,西方の人,NDC 190 913,1998/4/27,879
143,青年と死,NDC 912,1998/3/11,879
144,仙人,NDC 913,1998/12/6,879
145,仙人,NDC 913,1999/1/5,879
146,廿年後之戦争,NDC 913,1999/1/17,879
147,死後,NDC 913 914,1999/2/1,879
148,蜃気楼,NDC 913,1999/1/24,879
149,虱,NDC 913,1998/3/16,879
150,白,NDC K913,1999/3/1,879
151,葬儀記,NDC 914,1999/1/12,879
152,漱石山房の秋,NDC 914,1999/1/26,879
153,早春,NDC 913,1998/12/11,879
154,素戔嗚尊,NDC 913,1999/8/27,879
155,捨児,NDC 913,1998/12/19,879
156,少年,NDC 913,1999/1/8,879
157,将軍,NDC 913,1999/1/12,879
158,素描三題,NDC 913,1999/2/15,879
159,侏儒の言葉,NDC 917,1999/1/13,879
160,俊寛,NDC 913,1998/12/19,879
161,出帆,NDC 914,1999/1/12,879
162,酒虫,NDC 913,1998/11/13,879
163,秋山図,NDC 913,1999/5/15,879
164,煙草と悪魔,NDC 913,1998/9/11,879
165,たね子の憂鬱,NDC 913,1999/2/3,879
166,二つの手紙,NDC 913,1998/12/6,879
167,手紙,NDC 913,1999/2/3,879
168,点鬼簿,NDC 914,1998/10/5,879
169,虎の話,NDC 913,1999/1/27,879
170,トロツコ,NDC K913,1998/3/24,879
171,杜子春,NDC K913,1998/5/20,879
172,一塊の土,NDC 913,1999/1/16,879
173,樗牛の事,NDC 914,1999/1/12,879
174,忠義,NDC 913,1998/12/6,879
175,馬の脚,NDC 913,1999/1/5,879
176,海のほとり,NDC 913,1999/1/7,879
177,運,NDC 913,1998/11/11,879
178,魚河岸,NDC 913,1998/12/28,879
179,芥川竜之介歌集,NDC 911,1999/7/18,879
180,藪の中,NDC 913,1997/11/10,879
181,山鴫,NDC 913,1999/1/19,879
182,槍が岳に登った記,NDC 915,1999/1/11,879
183,保吉の手帳から,NDC 913,1999/1/10,879
184,世之助の話,NDC 913,1998/10/11,879
185,妖婆,NDC 913,1998/12/8,879
186,さまよえる猶太人,NDC 190 914,1998/11/11,879
187,夢,NDC 913,1999/3/1,879
188,百合,NDC 913,1999/1/8,879
189,誘惑,NDC 913,1999/1/26,879
190,続芭蕉雑記,NDC 911,1999/1/14,879
191,続文芸的な、余りに文芸的な,NDC 914,1999/2/2,879
192,続西方の人,NDC 190 913,1998/6/4,879
193,Alice6,NDC 912,1997/9/9,16
194,尼,NDC 949,2000/6/8,17
195,尼,NDC 949,2000/6/8,129
196,尼,NDC 949,2000/6/8,315
197,マッチ売りの少女,NDC K949,1999/12/29,19
198,マッチ売りの少女,NDC K949,1999/12/29,10
199,可哀相な姉,NDC 913,2000/2/11,20
200,もう一つの著作権の話,NDC 021,1998/8/4,21
201,青い顔,NDC 913,1999/6/17,22
202,青白き夢,NDC 913,2000/3/11,12
203,あらくれ,NDC 913,2000/6/23,23
204,或る女,NDC 913,1999/10/28,25
205,或る女,NDC 913,2000/3/1,25
206,僕の帽子のお話,NDC K913,2000/4/29,25
207,カインの末裔,NDC 913,2000/3/4,25
208,私の父と母,NDC 914,1998/8/25,25
209,小さき者へ,NDC 913,1999/2/13,25
210,二つの道,NDC 914,1998/6/22,25
211,片信,NDC 914,1999/2/13,25
212,卑怯者,NDC 913,1998/6/22,25
213,広津氏に答う,NDC 914,1998/8/25,25
214,一房の葡萄,NDC K913,1999/2/13,25
215,火事とポチ,NDC K913,1998/5/25,25
216,小作人への告別,NDC 916,1998/6/22,25
217,水野仙子氏の作品について,NDC 910,1998/10/28,25
218,溺れかけた兄妹,NDC K913,1999/9/27,25
219,星座,NDC 913,2000/5/15,25
220,宣言一つ,NDC 914,1998/6/22,25
221,想片,NDC 914,1998/6/22,25
222,在りし日の歌,NDC 911,1999/2/17,26
223,或る母の話,NDC 913,1999/8/21,20
224,梓川の上流,NDC 291 915,1999/9/20,27
225,もう一つのプライバシーの話,NDC 316,1999/10/5,21
226,晩餐,NDC 913,1999/9/5,12
227,薔薇,NDC 949,2000/5/1,17
228,薔薇,NDC 949,2000/5/1,129
229,薔薇,NDC 949,2000/5/1,315
230,レズビアン・ライフ,NDC 913,2000/6/26,28
231,ボヘミアの醜聞,NDC K933,1998/12/28,10
232,ボヘミアの醜聞,NDC K933,1998/12/28,9
233,伽藍とバザール,NDC 007,1999/4/16,30
234,伽藍とバザール,NDC 007,1999/4/16,29
235,セメント樽の中の手紙,NDC 913,1998/10/3,31
236,父を失う話,NDC 913,1999/7/28,20
237,コーヒーメーカー,NDC 913,1998/5/9,32
238,コピーライトの史的展開,NDC 021,1998/3/25,21
239,デンマルク国の話,NDC 198,2000/1/7,34
240,二十世紀旗手,NDC 913,1999/8/7,35
241,八十八夜,NDC 913,1999/10/6,35
242,ア、秋,NDC 914,1999/10/20,35
243,小さいアルバム,NDC 913,2000/4/13,35
244,老ハイデルベルヒ,NDC 913,1999/12/20,35
245,兄たち,NDC 913,1999/11/10,35
246,あさましきもの,NDC 913,1999/8/20,35
247,美男子と煙草,NDC 913,2000/1/23,35
248,美少女,NDC 913,1999/10/20,35
249,眉山,NDC 913,2000/1/23,35
250,チャンス,NDC 913,2000/4/7,35
251,父,NDC 913,2000/1/23,35
252,畜犬談,NDC 913,1999/4/12,35
253,地球図,NDC 913,1999/6/23,35
254,千代女,NDC 913,2000/1/28,35
255,断崖の錯覚,NDC 913,2000/4/19,974
256,断崖の錯覚,NDC 913,2000/4/19,35
257,男女同権,NDC 913,2000/4/19,35
258,誰,NDC 913,2000/3/27,35
259,誰も知らぬ,NDC 913,1999/12/20,35
260,十二月八日,NDC 913,2000/4/1,35
261,デカダン抗議,NDC 913,1999/10/26,35
262,道化の華,NDC 913,1999/7/13,35
263,服装に就いて,NDC 914,2000/1/28,35
264,玩具,NDC 913,1999/8/1,35
265,グッド・バイ,NDC 913,2000/1/23,35
266,逆行,NDC 913,1999/6/29,35
267,逆行,NDC 913,1999/12/17,35
268,母,NDC 913,2000/1/23,35
269,恥,NDC 913,2000/3/27,35
270,薄明,NDC 913,2000/3/21,35
271,花火,NDC 913,2000/4/13,35
272,犯人,NDC 913,2000/1/23,35
273,春の盗賊,NDC 913,1999/11/1,35
274,皮膚と心,NDC 913,1999/2/4,35
275,火の鳥,NDC 913,2000/1/26,35
276,火の鳥,NDC 913,2000/5/3,35
277,富嶽百景,NDC 913,1999/1/9,35
278,HUMAN LOST,NDC 913,1999/8/30,35
279,陰火,NDC 913,1999/7/12,35
280,一灯,NDC 913,2000/4/27,35
281,女類,NDC 913,2000/1/24,35
282,女生徒,NDC 913,1999/2/16,35
283,貨幣,NDC 913,1999/1/1,35
284,駈込み訴え,NDC 913,1999/2/24,35
285,鴎,NDC 913,1999/11/22,35
286,懶惰の歌留多,NDC 913,1999/9/11,35
287,喝采,NDC 913,1999/7/30,35
288,花燭,NDC 913,1999/9/29,35
289,家庭の幸福,NDC 913,1999/1/1,35
290,風の便り,NDC 913,2000/4/1,35
291,禁酒の心,NDC 913,2000/5/2,35
292,乞食学生,NDC 913,2000/2/10,35
293,古典風,NDC 913,2000/1/16,35
294,黄村先生言行録,NDC 913,2000/5/2,35
295,苦悩の年鑑,NDC 914,2000/4/7,35
296,虚構の春,NDC 913,1999/7/20,35
297,狂言の神,NDC 913,1999/7/22,35
298,饗応夫人,NDC 913,2000/1/24,35
299,リイズ,NDC 913,2000/4/27,35
300,女神,NDC 913,2000/1/24,35
301,めくら草紙,NDC 913,1999/8/1,35
302,メリイクリスマス,NDC 913,2000/4/19,35
303,雌に就いて,NDC 913,1999/8/1,35
304,未帰還の友に,NDC 913,2000/4/7,35
305,みみずく通信,NDC 913,2000/1/28,35
306,盲人独笑,NDC 913,2000/1/22,35
307,彼は昔の彼ならず,NDC 913,1999/9/12,35
308,人間失格,NDC 913,1999/1/1,35
309,庭,NDC 914,2000/2/1,35
310,女人訓戒,NDC 914,1999/11/22,35
311,女の決闘,NDC 913,1999/12/7,35
312,おさん,NDC 913,2000/1/24,35
313,おしゃれ童子,NDC 913,1999/10/26,35
314,お伽草紙,NDC 913,2000/1/13,35
315,桜桃,NDC 913,1999/4/8,35
316,親という二字,NDC 913,2000/3/21,35
317,フォスフォレッスセンス,NDC 913,2000/1/25,35
318,令嬢アユ,NDC 913,2000/1/29,35
319,列車,NDC 913,1999/12/17,35
320,列車,NDC 913,1999/5/31,35
321,律子と貞子,NDC 913,2000/4/1,35
322,ろまん灯籠,NDC 913,2000/3/14,35
323,ロマネスク,NDC 913,1999/7/3,35
324,佐渡,NDC 915,2000/1/29,35
325,酒の追憶,NDC 914,2000/1/25,35
326,電報,NDC 913,2000/7/3,37
327,犬と釣り,NDC 913,1997/8/26,206
328,二老人,NDC 913,2000/7/12,38
329,源おじ,NDC 913,1998/10/21,38
330,牛肉と馬鈴薯,NDC 913,1998/5/23,38
331,非凡なる凡人,NDC 913,1999/9/1,38
332,疲労,NDC 913,2000/7/10,38
333,少年の悲哀,NDC 913,1999/2/12,38
334,恋を恋する人,NDC 913,1999/5/16,38
335,窮死,NDC 913,2000/7/5,38
336,武蔵野,NDC 914 915,1998/10/21,38
337,怠惰屋の弟子入り,NDC 953,1999/2/9,38
338,石清虚,NDC 913,1999/6/22,38
339,酒中日記,NDC 913,1998/5/13,38
340,空知川の岸辺,NDC 914 915,2000/6/27,38
341,少年の悲哀,NDC 913,2000/7/7,38
342,たき火,NDC 913,1998/10/29,38
343,運命論者,NDC 913,1999/5/13,38
344,土曜夫人,NDC 913,1999/5/14,40
345,最後の、そして始まりのエデン,NDC 913,1997/10/8,41
346,映画時代,NDC 778,1998/8/25,42
347,地図に出てくる男女,NDC 913,2000/6/13,43
348,飛行機から墜ちるまで,NDC 913,2000/6/7,43
349,女百貨店,NDC 913,2000/6/13,43
350,大阪万華鏡,NDC 913,2000/6/13,43
351,戦争のファンタジイ,NDC 913,2000/6/7,43
352,新種族ノラ,NDC 913,2000/6/7,43
353,職業婦人気質,NDC 913,2000/6/7,43
354,易経,NDC 123 148,1997/9/3,1529
355,易経,NDC 123 148,1997/9/3,88
356,文七元結,NDC 779 913,2000/5/8,989
357,文七元結,NDC 779 913,2000/5/8,46
358,根岸お行の松　因果塚の由来,NDC 779 913,2000/6/30,989
359,根岸お行の松　因果塚の由来,NDC 779 913,2000/6/30,46
360,真景累ヶ淵,NDC 779 913,2000/4/18,989
361,真景累ヶ淵,NDC 779 913,2000/4/18,46
362,業平文治漂流奇談,NDC 779 913,2000/1/18,989
363,業平文治漂流奇談,NDC 779 913,2000/1/18,46
364,政談月の鏡,NDC 779 913,2000/5/9,989
365,政談月の鏡,NDC 779 913,2000/5/9,46
366,闇夜の梅,NDC 779 913,2000/5/10,989
367,闇夜の梅,NDC 779 913,2000/5/10,46
368,イギリス観光旅行,NDC 911,1998/2/4,47
369,イブ,NDC 913,1998/10/12,7
370,外套,NDC 983,1999/1/13,207
371,外套,NDC 983,1999/1/13,208
372,画家とセリセリス,NDC 913,2000/8/7,48
373,眼帯記,NDC 916,1999/10/9,997
374,外科室,NDC 913,1998/8/6,50
375,幻談,NDC 913,2000/5/31,51
376,源氏物語,NDC 913,1998/7/21,52
377,源氏物語,NDC 913,1998/7/21,885
378,義血侠血,NDC 913,1999/10/23,50
379,五味氏の宝物,NDC 913,1998/11/22,54
380,パソコン創世記,NDC 007,1997/12/15,55
381,漁民解体,NDC 916,1998/9/5,56
382,ハッカー倫理と情報公開・プライバシー,NDC 007 316,1998/3/25,21
383,裸の王様,NDC 982,2000/7/21,210
384,裸の王様,NDC 982,2000/7/21,181
385,母となる,NDC 914,2000/6/1,57
386,増殖する俳句歳時記,NDC 911,1998/1/26,84
387,浜菊,NDC 913,2000/6/19,58
388,鼻,NDC 983,1999/1/26,207
389,鼻,NDC 983,1999/1/26,208
390,花嫁の訂正,NDC 913,1999/9/14,20
391,音楽の反方法論序説,NDC 760,1997/9/5,59
392,ハルピンの一夜,NDC 913,2000/2/19,48
393,国語音韻の変遷,NDC 811,1999/11/16,61
394,雛鳥の夢,NDC 913,1999/7/15,12
395,氷雨,NDC 913,1999/10/4,31
396,放浪,NDC 913,2000/3/17,40
397,メガネをかけたフクロウ君,NDC 913,1998/2/23,62
398,私は懐疑派だ,NDC 914,2000/5/4,6
399,予が半生の懺悔,NDC 914,2000/5/4,6
400,余が翻訳の標準,NDC 801,2000/5/4,6
401,一円本流行の害毒と其裏面談,NDC 023 914,1999/7/10,63
402,十三夜,NDC 913,1997/10/15,64
403,にごりえ,NDC 913,1997/10/15,64
404,大つごもり,NDC 913,1997/10/15,64
405,たけくらべ,NDC 913,1997/10/7,64
406,うつせみ,NDC 913,1997/10/15,64
407,わかれ道,NDC 913,1997/10/15,64
408,ゆく雲,NDC 913,1997/10/15,64
409,「いき」の構造,NDC 701,2000/5/29,65
410,いないないヴァーチャる,NDC 913,1998/9/12,66
411,田舎の時計他十二篇,NDC 911,1999/1/19,67
412,駒のいななき,NDC 811,1999/11/9,61
413,淫売婦,NDC 913,1998/10/3,31
414,いのちの初夜,NDC 913,1999/5/28,997
415,インターミッション,NDC 913,1998/12/13,7
416,漁火,NDC 913,2000/1/7,69
417,イワンとイワンの兄,NDC 913,2000/2/11,20
418,ジャズへの愛着,NDC 764,1997/9/29,71
419,自分のこと,NDC 916,2000/8/7,48
420,ジガ蜂,NDC 913,1998/8/26,8
421,陣中日誌（遺稿）,NDC 916,2000/2/18,72
422,実語教,NDC 150 375,1998/9/25,1529
423,解剖室,NDC 913,1998/9/30,22
424,愛撫,NDC 913,1999/1/11,74
425,ある崖上の感情,NDC 913,1998/11/17,74
426,ある心の風景,NDC 913,1998/10/13,74
427,泥濘,NDC 913,1998/9/12,74
428,闇の絵巻,NDC 914,1999/1/11,74
429,冬の蠅,NDC 913,1999/1/14,74
430,冬の日,NDC 913,1998/10/17,74
431,闇の書,NDC 913,1998/12/14,74
432,Ｋの昇天,NDC 913,1998/10/10,74
433,筧の話,NDC 914,1998/11/27,74
434,過古,NDC 913,1998/9/19,74
435,器楽的幻覚,NDC 914,1998/11/27,74
436,交尾,NDC 913,1998/8/28,74
437,檸檬,NDC 913,1998/8/31,74
438,のんきな患者,NDC 913,1999/6/2,74
439,路上,NDC 913,1998/9/16,74
440,桜の樹の下には,NDC 913,1998/10/10,74
441,雪後,NDC 913,1998/10/7,74
442,城のある町にて,NDC 913,1998/9/8,74
443,蒼穹,NDC 914,1998/10/20,74
444,橡の花,NDC 913,1999/8/31,74
445,駆落,NDC 943,2000/5/5,129
446,駆落,NDC 943,2000/5/5,315
447,駆落,NDC 943,2000/5/5,75
448,上高地風景保護論,NDC 291 914,1999/11/25,27
449,神さんが降りてきた。,NDC 913,1999/7/16,32
450,かなしみの日より,NDC 913,1999/7/15,12
451,五月の朝の花,NDC 914,2000/6/3,76
452,秋雨の追憶,NDC 914,2000/7/11,76
453,ある男の死,NDC 914,2000/7/11,76
454,縮緬のこころ,NDC 914,2000/7/11,76
455,富士,NDC 913,1999/10/14,76
456,愚なる（?!）母の散文詩,NDC 914,2000/6/1,76
457,慈悲,NDC 914,2000/6/3,76
458,風と裾,NDC 914,2000/7/11,76
459,みちのく,NDC 913,1999/3/20,76
460,恋愛といふもの,NDC 914,2000/7/11,76
461,鯉魚,NDC 913,1999/9/7,76
462,老妓抄,NDC 913,1999/5/5,76
463,東海道五十三次,NDC 914 915,1999/2/6,76
464,本州横断　癇癪徒歩旅行,NDC 915,1999/11/30,77
465,夏秋表,NDC 914,2000/7/28,11
466,片山くんが行く,NDC 290 915 916,2000/5/27,79
467,競馬,NDC 913,1998/3/27,40
468,計画,NDC 913,1998/7/25,80
469,毒もみのすきな署長さん,NDC K913,1998/10/17,81
470,ガドルフの百合,NDC K913,1999/2/5,81
471,銀河鉄道の夜,NDC K913,1997/10/29,81
472,春と修羅,NDC 911,1998/10/24,81
473,ひかりの素足,NDC 913,2000/2/4,81
474,双子の星,NDC K913,1997/10/29,81
475,インドラの網,NDC K913,1999/1/31,81
476,雁の童子,NDC K913,1999/7/26,81
477,風の又三郎,NDC K913,1998/11/5,81
478,マグノリアの木,NDC 913,1999/1/31,81
479,猫の事務所,NDC 913,1999/3/8,81
480,農民芸術概論,NDC 701 914,1998/12/11,81
481,オツベルと象,NDC K913,1999/2/6,81
482,ポランの広場,NDC K912 K913,2000/1/8,81
483,さいかち淵,NDC 913,2000/4/15,81
484,さるのこしかけ,NDC K913,1999/9/8,81
485,セロ弾きのゴーシュ,NDC K913,1997/10/12,81
486,疾中,NDC 911,1998/6/6,81
487,やまなし,NDC 913,1998/10/26,81
488,よだかの星,NDC K913,1998/8/20,81
489,日本国憲法,NDC 323,1998/9/17,1528
490,半七捕物帳,NDC 913,1999/4/26,82
491,籠釣瓶,NDC 913,2000/6/12,82
492,箕輪心中,NDC 913,2000/6/15,82
493,両国の秋,NDC 913,2000/6/16,82
494,心中浪華の春雨,NDC 913,2000/6/10,82
495,玉藻の前,NDC 913,2000/3/30,82
496,鳥辺山心中,NDC 913,2000/6/14,82
497,半七捕物帳,NDC 913,1999/12/3,82
498,半七捕物帳,NDC 913,2000/2/9,82
499,ゆず湯,NDC 913,2000/2/16,82
500,青木の出京,NDC 913,1999/1/6,83
501,入れ札,NDC 912,1999/12/2,83
502,吉良上野の立場,NDC 913,2000/2/8,83
503,勲章を貰う話,NDC 913,1999/5/18,83
504,身投げ救助業,NDC 913,1999/4/15,83
505,三浦右衛門の最後,NDC 913,2000/1/26,83
506,Ｍ侯爵と写真師,NDC 913,1999/9/19,83
507,無名作家の日記,NDC 913,1999/1/1,83
508,大島が出来る話,NDC 913,1999/2/2,83
509,屋上の狂人,NDC 912,2000/2/8,83
510,恩を返す話,NDC 913,2000/1/26,83
511,恩讐の彼方に,NDC 913,1999/2/1,83
512,蘭学事始,NDC 913,2000/1/14,83
513,船医の立場,NDC 913,2000/2/8,83
514,勝負事,NDC 913,1999/9/18,83
515,出世,NDC 913,1999/3/8,83
516,忠直卿行状記,NDC 913,1999/11/4,83
517,父帰る,NDC 912,1999/1/1,83
518,藤十郎の恋,NDC 912,1999/1/1,83
519,若杉裁判長,NDC 913,1999/9/19,83
520,ゼラール中尉,NDC 913,1999/4/23,83
521,きみとは往けない。,NDC 911,1997/10/5,84
522,木の都,NDC 914,1999/10/2,40
523,霧の夜に,NDC 913,2000/2/19,48
524,喫茶店にて,NDC 914,2000/7/14,67
525,古代国語の音韻に就いて,NDC 811,1999/11/9,61
526,恋,NDC 913,1999/1/27,20
527,工場の窓より,NDC 913,1999/10/4,31
528,国民性と文学,NDC 901,1999/1/19,87
529,こんちりさんのりやく,NDC 198,1997/9/3,1529
530,こんちりさんのりやく,NDC 198,1997/9/3,88
531,こんちりさんのりやく,NDC 198,1997/9/3,88
532,子に与ふ,NDC 916,2000/7/19,89
533,1992～1993年　現代詩時評コラム,NDC 911,1998/2/4,90
534,後世への最大遺物,NDC 914,1999/12/31,34
535,侯爵夫人,NDC 932,1999/3/12,223
536,侯爵夫人,NDC 932,1999/3/12,181
537,高野聖,NDC 913,1999/1/30,50
538,金色夜叉,NDC 913,2000/2/23,91
539,高山の雪,NDC 291 914,1999/11/25,27
540,口に入れてうれしい,NDC 911,1997/10/5,92
541,神社合祀に関する意見,NDC 175,1999/8/18,93
542,十二支考,NDC 388,1999/3/23,93
543,十二支考,NDC 388,1999/7/5,93
544,くまちゃん,NDC 913,1997/9/9,16
545,国貞えがく,NDC 913,1999/12/16,50
546,黒猫,NDC 933,1999/2/4,95
547,黒猫,NDC 933,1999/2/4,94
548,あやかしの鼓,NDC 913,1998/11/10,96
549,最後の一枚の葉,NDC K933,2000/1/11,97
550,最後の一枚の葉,NDC K933,2000/1/11,98
551,Macintoshとデザインの周辺,NDC 727,1997/10/20,99
552,まだらの紐をめぐる冒険,NDC K933,2000/3/2,9
553,まだらの紐をめぐる冒険,NDC K933,2000/3/2,100
554,賢者の贈り物,NDC K933,1999/12/9,97
555,賢者の贈り物,NDC K933,1999/12/9,98
556,魔法のおなべ,NDC 007,1999/10/8,101
557,魔法のおなべ,NDC 007,1999/10/8,30
558,魔法のおなべ,NDC 007,1999/10/8,29
559,舞姫,NDC 910,1998/3/24,102
560,万福追想,NDC 913,1999/10/4,31
561,松平維秋の仕事,NDC 764 767 787,2000/2/17,103
562,職工と微笑,NDC 913,1999/3/9,104
563,貧しき信徒,NDC 911,1998/8/20,13
564,メディア対「私」,NDC 914,1997/10/5,92
565,姪子,NDC 913,1999/2/13,58
566,夫婦善哉,NDC 913,2000/12/1,40
567,まざあ・ぐうす,NDC K931,1998/1/27,106
568,まざあ・ぐうす,NDC K931,1998/1/27,1529
569,みだれ髪（昭和8年）,NDC 911,1997/7/7,885
570,みだれ髪（明治34年）,NDC 911,1997/7/7,885
571,ぶくぶく長々火の目小僧,NDC K913,2000/2/15,107
572,短く語る『本の未来』,NDC 007 023,1997/12/6,55
573,みみず物語,NDC 615,1997/9/5,108
574,みみず物語　２,NDC 615,1999/4/9,108
575,水底の星々,NDC 913,2000/5/1,109
576,民族詩学,NDC 910,1997/9/5,110
577,右門捕物帖,NDC 913,2000/1/5,111
578,右門捕物帖,NDC 913,2000/1/21,111
579,右門捕物帖,NDC 913,2000/4/20,111
580,右門捕物帖,NDC 913,1999/9/25,111
